"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,102228,"East * E04 * 32 * B2 ","Carton",0,150,150,0,150,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","1 Unit",0,150,150,0,150,"Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,107167,"East * E04 * 18 * A3 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","2 Units",0,400,400,0,400,"Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,107169,"East * E03 * 09 * D1 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","3 Units",0,650,650,0,650,"Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,107170,"East * E01 * 07 * B2 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","4 Units",0,900,900,0,900,"Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,107297,"East * E04 * 02 * C2 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","5 Units",0,"1,150","1,150",0,"1,150","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109549,"East * E03 * 45 * D3 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","6 Units",0,"1,400","1,400",0,"1,400","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109621,"East * E04 * 22 * B3 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","7 Units",0,"1,650","1,650",0,"1,650","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109622,"East * E04 * 22 * B1 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","8 Units",0,"1,900","1,900",0,"1,900","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109623,"East * E04 * 20 * B1 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","9 Units",0,"2,150","2,150",0,"2,150","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109624,"East * E04 * 27 * B4 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","10 Units",0,"2,400","2,400",0,"2,400","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109625,"East * E04 * 27 * B3 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","11 Units",0,"2,650","2,650",0,"2,650","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109626,"East * E04 * 27 * B2 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","12 Units",0,"2,900","2,900",0,"2,900","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109674,"East * E02 * 38 * A4 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","13 Units",0,"3,150","3,150",0,"3,150","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109675,"East * E03 * 22 * A4 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","14 Units",0,"3,400","3,400",0,"3,400","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109676,"East * E04 * 23 * A4 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","15 Units",0,"3,650","3,650",0,"3,650","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109677,"East * E04 * 28 * A4 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","16 Units",0,"3,900","3,900",0,"3,900","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109678,"East * E04 * 33 * A4 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","17 Units",0,"4,150","4,150",0,"4,150","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:20PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36151","Product ID : ","WV8860C1015/P","Description: ULN VALVE ",,,109679,"East * E04 * 34 * A4 ","Carton",0,250,250,0,250,"*","18 Units",0,"4,400","4,400",0,"4,400","**OWNER TOTALS: ","18 Units",0,"4,400","4,400",0,"4,400","Page -1 of 1","* Denotes Unavailable Units"
