"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105760,"East * E03 * 16 * D2 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","1 Unit",0,250,250,0,250,"Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105761,"East * E03 * 17 * D4 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","2 Units",0,500,500,0,500,"Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105762,"East * E03 * 17 * D3 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","3 Units",0,750,750,0,750,"Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105763,"East * E03 * 17 * D2 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","4 Units",0,"1,000","1,000",0,"1,000","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105764,"East * E03 * 17 * D1 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","5 Units",0,"1,250","1,250",0,"1,250","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105817,"East * E03 * 25 * B1 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","6 Units",0,"1,500","1,500",0,"1,500","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105818,"East * E03 * 25 * B2 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","7 Units",0,"1,750","1,750",0,"1,750","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105819,"East * E03 * 25 * D4 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","8 Units",0,"2,000","2,000",0,"2,000","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105820,"East * E03 * 25 * D3 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","9 Units",0,"2,250","2,250",0,"2,250","Page -1 of 1","* Denotes Unavailable Units"
"INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID","Date  :   08/23/2024","Time :    3:18PM(UTC-08:00) Pacific Time US & Canada","ProductVersion","ExpirationDate","Unit ID","Unit Locations","ContainerType","Number ofContainers","LoosePieces","On Hand","Marked","Available","Job 1: ","Owner :  CUS529 - Resideo","Unique ID :  36073","Product ID : ","WV4462C1005/P","Description: RHEEM  WATER HEATER VALVE NG POLYMER WEL ",,,105821,"East * E03 * 25 * D2 ","Carton",0,250,250,0,250,"*","54 Units",0,"13,500","13,500",0,"13,500","**OWNER TOTALS: ","10 Units",0,"2,500","2,500",0,"2,500","Page -1 of 1","* Denotes Unavailable Units"
